"lab","strain","ESLIM_004_001_701 Simplified IPGTT Glucose response AUC","ESLIM_005_001_002 DEXA Fat mass","ESLIM_005_001_004 DEXA Bone Mineral Density (excluding skull)","ESLIM_005_001_005 DEXA Bone Mineral Content","ESLIM_005_001_006 DEXA Body length","ESLIM_005_001_701 DEXA BMC/Body weight","ESLIM_005_001_702 DEXA Lean/Body weight","ESLIM_005_001_703 DEXA Fat/Body weight","ESLIM_005_001_704 DEXA Bone area (BMC/BMD)","ESLIM_007_001_004 Open-field Whole arena permanence time","ESLIM_007_001_005 Open-field Whole arena average speed","ESLIM_007_001_006 Open-field Periphery distance travelled","ESLIM_007_001_007 Open-field Periphery resting time","ESLIM_007_001_008 Open-field Periphery permanence time","ESLIM_007_001_009 Open-field Periphery average speed","ESLIM_007_001_011 Open-field Centre resting time","ESLIM_007_001_013 Open-field Centre average speed","ESLIM_007_001_014 Open-field Latency to centre entry","ESLIM_007_001_015 Open-field Number of centre entries ","ESLIM_007_001_701 Open-field Distance travelled - total","ESLIM_007_001_702 Open-field Number of rears - total","ESLIM_007_001_703 Open-field Percentage centre time","ESLIM_008_001_008 Modified SHIRPA Locomotor activity","ESLIM_009_001_701 Grip-Strength Forelimb grip strength measurement mean","ESLIM_009_001_702 Grip-Strength Forelimb and hindlimb grip strength measurement mean","ESLIM_009_001_703 Grip-Strength Forelimb grip strength normalised against body weight","ESLIM_009_001_704 Grip-Strength Forelimb and hindlimb grip strength normalised against body weight","ESLIM_011_001_001 Acoustic Startle&PPI BN startle magnitude ","ESLIM_011_001_002 Acoustic Startle&PPI PP1 startle magnitude","ESLIM_011_001_003 Acoustic Startle&PPI PP2 startle magnitude","ESLIM_011_001_004 Acoustic Startle&PPI PP3 startle magnitude","ESLIM_011_001_005 Acoustic Startle&PPI PP4 startle magnitude","ESLIM_011_001_006 Acoustic Startle&PPI 110dB startle magnitude","ESLIM_011_001_007 Acoustic Startle&PPI PP1 + pulse startle magnitude","ESLIM_011_001_008 Acoustic Startle&PPI PP2 + pulse startle magnitude","ESLIM_011_001_009 Acoustic Startle&PPI PP3 + pulse startle magnitude","ESLIM_011_001_010 Acoustic Startle&PPI PP4 + pulse startle magnitude","ESLIM_011_001_701 Acoustic Startle&PPI Prepulse inhibition - PP1","ESLIM_011_001_702 Acoustic Startle&PPI Prepulse inhibition - PP2","ESLIM_011_001_704 Acoustic Startle&PPI Prepulse inhibition - PP4","ESLIM_021_001_001 Fasted Clinical Chemistry Glucose","ESLIM_021_001_002 Fasted Clinical Chemistry Total cholesterol   ","ESLIM_021_001_003 Fasted Clinical Chemistry Triglycerides","ESLIM_021_001_004 Fasted Clinical Chemistry Free fatty acids  ","ESLIM_021_001_005 Fasted Clinical Chemistry HDL-cholesterol    ","ESLIM_021_001_006 Fasted Clinical Chemistry LDL-cholesterol","ESLIM_021_001_007 Fasted Clinical Chemistry Glycerol","ESLIM_022_001_001 Body Weight Body Weight","ESLIM_022_001_703 Body Weight Dysmorphology Body Weight","ESLIM_022_001_704 Body Weight Non-Invasive Blood Pressure Body Weight","ESLIM_022_001_705 Body Weight Calorimetry Body Weight","ESLIM_022_001_706 Body Weight Simplified IPGTT Body Weight","ESLIM_022_001_707 Body Weight Dexa Body Weight","ESLIM_022_001_708 Body Weight Heart Weight/Tibia Length Body Weight","ESLIM_022_001_709 Body Weight Grip Strength Body Weight","ESLIM_022_001_710 Body Weight Rotarod Body Weight","ESLIM_022_001_711 Body Weight Acoustic Startle & PPI Body Weight","ESLIM_022_001_712 Body Weight Hot Plate Body Weight","ESLIM_022_001_713 Body Weight Opthalmoscope Body Weight"
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.1770218700187,8.80642406385787,297.6,2.1734182891805,2.14593128294867,0.712949807856125,2.35612585992208,0.371563556432483,7.54983443527075,8.9797315245507,12.4096736459909,2.3174737054878,-1.38629436111989,74.66666667,190,1.20397280422594,2.13796311328265,2.56494935746154,3.02529107579554,3.82428409112014,3.9740583963476,4.0876555740713,19.3984535466104,15.9530561335438,7.04982269280583,3.41114771251532,3.61091791264422,32.36779166,86.79245283,90.16741961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.10906095886099,3.10906095886099,3.09104245335832,3.20680324363393,3.23080439573347
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.22462355152433,8.98409200570849,258,2.93571596502734,2.20165917440409,-0.82098055206983,2.52332575969195,4.25490323834469,7,9.07265177872648,9.4339811320566,1.60274892435042,-1.51634748936809,110.3333333,192.6666667,1.73823302057502,2.2956885139689,3.13549421592915,3.32862668882732,3.77045944110636,4.15575319035074,4.80811102998478,15.2643375224737,11.6876002669496,6.97853852894716,3.88567903008854,3.85651029549789,41.37339056,79.09871245,79.69957082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96527306606928,3.01553490085017,3.03013370027132,3.02529107579554,3.04927304048202
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.22786154679811,8.90703014697163,288.2,2.46011272833104,2.19944433407453,1.17557332980424,2.45444744230329,4.35478389828001,8.12403840463596,9.04027539548763,12.5299640861417,2.05412373369555,-1.58562726374038,106.3333333,196.6666667,1.67084654062544,2.28577797464377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99573227355399,3.06339092202781,NA,3.06339092202781,3.08648663682246
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.18605127673809,8.81508793654418,287.6,1.9615952449132,2.17475172148416,1.57691472072854,2.24070968927596,4.4194428360593,8.12403840463596,8.99635475844674,8.77496438739212,2.50688555677851,-2.19722457733622,88.66666667,197,1.46445913396171,2.26277884263931,3.3178157727231,3.67630067190708,3.78418963391826,3.63758615972639,4.31348009213877,25.5890601624991,16.0249804992081,8.24621125123532,3.92592591059714,4.1415461637064,60.78191814,89.61514966,90.39401344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02042488614436,3.03013370027132,3.01553490085017,3.08190996979504,3.11794990627824
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.22354188565359,8.81756441498401,363.8,2.51170617545079,2.20165917440409,-0.82098055206983,2.38967979984498,3.45473814859019,6.48074069840786,8.95160850236741,11.5325625946708,2.00597438975312,-1.99243016469021,114.6666667,201.3333333,1.74130955365799,2.30424209440863,3.94158180766969,3.92197333628131,4.20020495292158,4.41400968052693,4.75960653929251,19.2145777991607,12.381437719425,8.17312669668102,4.12066187053947,4.22537282462851,58.47778982,81.90682557,81.47345612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00071981506503,3.02042488614436,3.01553490085017,3.07731226054641,3.13549421592915
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.26799364822443,8.85832597934817,300.4,2.02626677919258,2.22462355152433,2.13298230860787,2.48989419129904,3.6122683517421,8.83176086632785,9.06040081292039,12.4498995979887,2.44956728305492,-1.09861228866811,101.3333333,185.3333333,1.61273280829806,2.21647340120265,2.67414864942653,2.51769647261099,2.52572864430826,2.79728133483015,2.98061863574394,23.8872350848733,21.3447885911292,17.3867765845196,5.20180646616719,4.32015123095579,20.15422362,47.02067999,86.82089029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00568260440716,3.01553490085017,3.01553490085017,3.07269331469012,3.10458667846607
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.32042501112238,8.96314743865445,162.4,1.4959637620021,2.2554934854602,1.79840401194672,2.53765721517353,2.59897910604785,12.6885775404495,9.25959709395726,14.560219778561,2.9041650800285,-1.90095876119305,89.33333333,214.6666667,1.56921311122508,2.445924856891,2.68784749378469,3.39785848039664,3.58905911883173,3.06805293513362,3.91800507710569,17.2452892118399,16.917446615846,6.12372435695795,3.22286784613774,3.33932197794407,3.765971755,87.39071957,90.51782112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92316158071916,3.02042488614436,3.03013370027132,3.07731226054641,3.09104245335832
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.21920348405499,8.76781182213059,328.4,1.91322504569207,2.19165353228676,1.79840401194672,2.34276688262688,3.2047769004887,8.54400374531753,8.98215915289463,12.6885775404495,2.54944517092557,-1.38629436111989,109.6666667,223,1.73734036616575,2.44706667597529,2.66025953726586,3.13983261752775,3.77045944110636,3.87949981372259,4.78832472908594,14.5876660230484,7.70713954719908,6.33245607959503,3.62434093297637,3.87743156065853,72.08646617,81.15601504,77.30263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96010509591084,2.9338568698359,2.9391619220656,3.03495298670727,3.03495298670727
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.19277022698684,8.85690303845893,312.2,2.62752726839972,2.1621729392773,1.23547147138531,2.46894663020927,3.27525615830431,6.85565460040104,8.97811823472877,10.0995049383621,1.89711998493588,-1.81528996663825,89,166,1.78058616857375,2.40393758755554,4.02177386938726,4.13035499974513,4.61709875685337,4.44851637594271,4.98838968514894,31.0547902907104,31.1432175601687,16.3431943022164,4.79661665055905,4.60116216459055,-0.570302779,72.30402323,89.67233513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70805020110221,2.74727091425549,2.80336038090653,2.89037175789616,2.90690105984738
"ICS","baseline",NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2.28033948404673,8.91890459652148,339.6,2.52860737965361,2.2690283094652,2.13298230860787,2.3823200610129,4.27458061252503,7.54983443527075,9.02785880238086,12.2065556157337,1.99015485089863,-1.26566637333128,116,202.3333333,1.75785791755237,2.31418422916689,2.70136121295141,2.91235066461494,3.69137633431252,3.44361809754611,4.53044663979215,15.4725563498732,10.8949529599719,6.16441400296898,3.80666248977032,3.72328088083127,50.41771094,84.12698413,82.70676692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99573227355399,3.01062088604774,3.00568260440716,3.05870707271538,3.08648663682246
